date,ouv,haut,bas,clot,vol,devise,Unnamed: 7,USDCHFopen,USDCHFhigh,USDCHFlow,USDCHFclose,USDEURopen,USDEURhigh,USDEURlow,USDEURclose,USDGBPopen,USDGBPhigh,USDGBPlow,USDGBPclose,USDJPYopen,USDJPYhigh,USDJPYlow,USDJPYclose,USDCNYopen,USDCNYhigh,USDCNYlow,USDCNYclose,USDGDopen,USDGDhigh,USDGDlow,USDGDclose
2020-12-17 00:00:00+00:00,1801.4,1803.8,1801.4,1885.4,0,USD,,0.885200023651123,0.8857399821281433,0.8822000026702881,0.8853899836540222,0.8198699951171875,0.8201799988746643,0.8154609799385071,0.8197000026702881,0.7405800223350525,0.7409200072288513,0.7341099977493286,0.7405800223350525,103.46399688720705,103.54900360107422,102.8939971923828,103.4749984741211,6.531300067901611,6.539100170135498,6.519499778747559,6.531300067901611,1.329010009765625,1.3291300535202026,1.3245999813079834,1.3285000324249268
2020-12-16 00:00:00+00:00,1801.4,1803.8,1801.4,1855.5,0,USD,,0.8855699896812439,0.8865799903869629,0.8825500011444092,0.8854399919509888,0.8227900266647339,0.8232499957084656,0.8187999725341797,0.8227540254592896,0.7436270117759705,0.7443000078201294,0.7379999756813049,0.7437999844551086,103.6510009765625,103.70999908447266,103.26200103759766,103.63400268554688,6.538300037384033,6.544700145721436,6.519400119781494,6.538300037384033,1.332319974899292,1.3335299491882324,1.3282999992370603,1.3322999477386477
2020-12-15 00:00:00+00:00,1801.4,1803.8,1801.4,1852.2,0,USD,,0.8866900205612183,0.8879299759864807,0.8848000168800354,0.8865799903869629,0.8231300115585327,0.8246099948883057,0.8219299912452698,0.8231199979782104,0.7504469752311707,0.7527199983596802,0.7435700297355652,0.7501400113105774,104.01200103759766,104.14700317382812,103.68099975585938,104.01000213623048,6.549699783325195,6.554999828338623,6.5355000495910645,6.549699783325195,1.3338700532913208,1.3363900184631348,1.3322999477386477,1.333899974822998
2020-12-14 00:00:00+00:00,1801.4,1803.8,1801.4,1828.9,0,USD,,0.88850998878479,0.8894400000572205,0.8850399851799011,0.8885400295257568,0.8241599798202515,0.8252500295639038,0.8214200139045715,0.8241710066795349,0.7508500218391418,0.7522600293159485,0.7438399791717529,0.7508500218391418,103.96199798583984,104.08300018310548,103.51399993896484,103.93900299072266,6.545700073242188,6.549799919128418,6.532299995422363,6.545700073242188,1.334589958190918,1.3359500169754028,1.3312000036239624,1.3347400426864624
2020-12-11 00:00:00+00:00,1801.4,1803.8,1801.4,1839.5,0,USD,,0.8859300017356873,0.8907300233840942,0.8848999738693237,0.8858579993247986,0.8234900236129761,0.8259099721908569,0.8220999836921692,0.8234320282936096,0.7517499923706055,0.761210024356842,0.7504690289497375,0.7515599727630615,104.16799926757812,104.16799926757812,103.82599639892578,104.18199920654295,6.544400215148926,6.547299861907959,6.527500152587891,6.544400215148926,1.3351000547409058,1.3377399444580078,1.3322999477386477,1.3350000381469729
2020-12-10 00:00:00+00:00,1801.4,1803.8,1801.4,1833.8,0,USD,,0.8892800211906433,0.8901000022888184,0.8852199912071228,0.8893600106239319,0.8277000188827515,0.8277900218963623,0.8224999904632568,0.8278999924659729,0.7481300234794617,0.7547199726104736,0.7468500137329102,0.7481099963188171,104.28700256347656,104.5739974975586,104.23200225830078,104.27200317382812,6.542200088500977,6.551300048828125,6.5346999168396,6.542200088500977,1.3373700380325315,1.3385900259017944,1.3345099687576294,1.337649941444397
2020-12-09 00:00:00+00:00,1801.4,1803.8,1801.4,1836.4,0,USD,,0.8886799812316895,0.89069002866745,0.8870000243186951,0.8885279893875122,0.8257700204849243,0.8282300233840942,0.8231130242347717,0.8256999850273132,0.7481399774551392,0.7483500242233276,0.7420300245285034,0.7481899857521057,104.13300323486328,104.3010025024414,104.0530014038086,104.13500213623048,6.531700134277344,6.5441999435424805,6.514400005340576,6.531700134277344,1.337649941444397,1.33774995803833,1.333400011062622,1.337630033493042
2020-12-08 00:00:00+00:00,1801.4,1803.8,1801.4,1870.4,0,USD,,0.8907999992370605,0.8913300037384033,0.8881499767303467,0.8905689716339111,0.8258000016212463,0.8266400098800659,0.8241199851036072,0.8255500197410583,0.7486699819564819,0.7523499727249146,0.7471100091934204,0.7486500144004822,104.00800323486328,104.19200134277344,103.95999908447266,103.9980010986328,6.52869987487793,6.538099765777588,6.51639986038208,6.52869987487793,1.3366899490356443,1.3386800289154053,1.3344999551773071,1.336590051651001
2020-12-07 00:00:00+00:00,1801.4,1803.8,1801.4,1862.0,0,USD,,0.8919000029563904,0.8945099711418152,0.8876000046730042,0.8917400240898132,0.8250399827957153,0.8277599811553955,0.822130024433136,0.8249899744987488,0.7454000115394592,0.7560060024261475,0.7442399859428406,0.7452999949455261,104.20099639892578,104.30999755859376,103.92400360107422,104.197998046875,6.530600070953369,6.541999816894531,6.528500080108643,6.530600070953369,1.3341699838638306,1.3398300409317017,1.333400011062622,1.3339200019836426
2020-12-04 00:00:00+00:00,1801.4,1803.8,1801.4,1836.6,0,USD,,0.8908399939537048,0.8915299773216248,0.8885499835014343,0.8907700181007385,0.823360025882721,0.824150025844574,0.8211699724197388,0.8233399987220764,0.7433500289916992,0.7452600002288818,0.7386800050735474,0.7432199716567993,103.8239974975586,104.24199676513672,103.73799896240234,103.822998046875,6.541399955749512,6.55109977722168,6.522299766540527,6.541399955749512,1.3335800170898438,1.3347400426864624,1.3308000564575195,1.3336900472640991
