date,USDSGD,USDCNY,USDEUR,USDGBP,USDCHF,USDJPY,USDGOLD
19/11/2014 00:00,1.306,6.12,0.797,0.638,0.957,118.155,1191.9
20/11/2014 00:00,1.301,6.124,0.797,0.637,0.958,118.235,1189.7
21/11/2014 00:00,1.3,6.125,0.807,0.639,0.968,117.785,1202.4
24/11/2014 00:00,1.303,6.142,0.804,0.637,0.967,118.335,1195.9
25/11/2014 00:00,1.3,6.137,0.802,0.637,0.964,117.885,1195.4
26/11/2014 00:00,1.298,6.139,0.8,0.633,0.961,117.655,1197.2
27/11/2014 00:00,1.299,6.139,0.803,0.636,0.965,117.905,1189.8
01/12/2014 00:00,1.306,6.152,0.802,0.636,0.964,118.305,1218.4
02/12/2014 00:00,1.311,6.15,0.807,0.639,0.972,119.225,1198.2
03/12/2014 00:00,1.313,6.15,0.812,0.638,0.978,119.815,1208.5
04/12/2014 00:00,1.312,6.155,0.808,0.638,0.971,119.805,1207.3
05/12/2014 00:00,1.323,6.15,0.814,0.642,0.981,121.495,1190.1
09/12/2014 00:00,1.316,6.188,0.808,0.638,0.971,119.525,1232.4
10/12/2014 00:00,1.311,6.176,0.803,0.636,0.967,117.955,1229.0
11/12/2014 00:00,1.313,6.191,0.806,0.636,0.969,118.915,1225.1
12/12/2014 00:00,1.314,6.186,0.803,0.637,0.964,118.795,1222.0
16/12/2014 00:00,1.303,6.189,0.799,0.635,0.96,116.39,1193.9
17/12/2014 00:00,1.312,6.198,0.811,0.642,0.974,118.84,1194.7
18/12/2014 00:00,1.315,6.213,0.814,0.638,0.98,118.915,1194.7
19/12/2014 00:00,1.315,6.222,0.818,0.64,0.984,119.495,1195.9
22/12/2014 00:00,1.319,6.221,0.818,0.642,0.984,120.065,1179.6
23/12/2014 00:00,1.326,6.226,0.821,0.645,0.988,120.705,1178.1
24/12/2014 00:00,1.324,6.22,0.82,0.643,0.986,120.475,1173.5
29/12/2014 00:00,1.324,6.22,0.823,0.644,0.989,120.6,1181.7
31/12/2014 00:00,1.326,6.206,0.827,0.642,0.994,119.695,1183.0
02/01/2015 00:00,1.331,6.206,0.833,0.652,1.002,120.39,1184.6
05/01/2015 00:00,1.335,6.22,0.838,0.656,1.007,119.34,1203.8
06/01/2015 00:00,1.335,6.209,0.842,0.661,1.011,118.605,1219.3
07/01/2015 00:00,1.339,6.212,0.845,0.662,1.015,119.345,1210.6
08/01/2015 00:00,1.337,6.213,0.848,0.663,1.019,119.8,1208.4
09/01/2015 00:00,1.334,6.205,0.844,0.66,1.014,118.455,1216.0
12/01/2015 00:00,1.335,6.204,0.845,0.659,1.015,118.335,1232.7
13/01/2015 00:00,1.334,6.194,0.849,0.66,1.02,117.86,1234.3
14/01/2015 00:00,1.334,6.193,0.848,0.656,1.019,117.175,1234.6
15/01/2015 00:00,1.326,6.185,0.86,0.659,0.86,116.155,1264.7
16/01/2015 00:00,1.327,6.209,0.864,0.66,0.859,117.615,1277.9
19/01/2015 00:00,1.332,6.218,0.862,0.662,0.88,117.635,1276.6
20/01/2015 00:00,1.338,6.215,0.865,0.66,0.875,118.735,1292.8
21/01/2015 00:00,1.335,6.21,0.861,0.66,0.861,117.915,1287.6
22/01/2015 00:00,1.339,6.21,0.88,0.666,0.871,118.64,1300.7
23/01/2015 00:00,1.345,6.234,0.892,0.667,0.882,117.665,1297.7
26/01/2015 00:00,1.345,6.252,0.89,0.663,0.903,118.45,1281.4
27/01/2015 00:00,1.339,6.243,0.879,0.658,0.903,117.8,1288.8
28/01/2015 00:00,1.353,6.252,0.887,0.661,0.905,117.47,1286.6
29/01/2015 00:00,1.353,6.246,0.883,0.664,0.923,118.34,1254.6
30/01/2015 00:00,1.354,6.251,0.886,0.664,0.921,117.555,1278.5
02/02/2015 00:00,1.352,6.26,0.882,0.665,0.928,117.645,1281.7
03/02/2015 00:00,1.347,6.257,0.872,0.66,0.924,117.57,1264.5
04/02/2015 00:00,1.349,6.247,0.882,0.659,0.926,117.22,1263.5
05/02/2015 00:00,1.345,6.253,0.872,0.653,0.921,117.475,1261.6
06/02/2015 00:00,1.353,6.246,0.884,0.656,0.927,119.135,1233.9
09/02/2015 00:00,1.354,6.249,0.883,0.657,0.924,118.585,1240.9
10/02/2015 00:00,1.356,6.241,0.884,0.655,0.927,119.445,1231.2
11/02/2015 00:00,1.361,6.239,0.883,0.656,0.928,120.335,1221.3
12/02/2015 00:00,1.357,6.243,0.877,0.65,0.931,119.14,1221.1
13/02/2015 00:00,1.354,6.241,0.878,0.649,0.932,118.81,1226.5
16/02/2015 00:00,1.356,6.25,0.881,0.651,0.932,118.47,1230.0
17/02/2015 00:00,1.355,6.259,0.876,0.651,0.937,119.175,1208.2
18/02/2015 00:00,1.356,6.254,0.877,0.648,0.942,118.695,1200.5
19/02/2015 00:00,1.359,6.255,0.88,0.649,0.95,119.025,1208.0
20/02/2015 00:00,1.36,6.255,0.879,0.649,0.938,118.99,1200.0
23/02/2015 00:00,1.36,6.257,0.882,0.647,0.95,118.825,1199.0
24/02/2015 00:00,1.358,6.248,0.882,0.647,0.951,118.965,1196.5
25/02/2015 00:00,1.353,6.259,0.88,0.644,0.948,118.86,1203.0
26/02/2015 00:00,1.357,6.257,0.893,0.649,0.952,119.4,1208.9
27/02/2015 00:00,1.363,6.265,0.893,0.648,0.954,119.63,1215.6
02/03/2015 00:00,1.366,6.273,0.894,0.651,0.958,120.155,1207.1
03/03/2015 00:00,1.362,6.275,0.895,0.651,0.961,119.685,1203.3
04/03/2015 00:00,1.368,6.267,0.902,0.655,0.963,119.705,1200.6
05/03/2015 00:00,1.371,6.268,0.907,0.656,0.974,120.105,1195.9
06/03/2015 00:00,1.378,6.265,0.922,0.665,0.986,120.83,1164.1
09/03/2015 00:00,1.38,6.261,0.922,0.661,0.986,121.21,1166.3
10/03/2015 00:00,1.391,6.262,0.936,0.664,0.999,121.147,1160.1
11/03/2015 00:00,1.388,6.265,0.948,0.67,1.009,121.502,1150.7
12/03/2015 00:00,1.381,6.261,0.941,0.672,1.003,121.345,1152.3
13/03/2015 00:00,1.393,6.257,0.953,0.678,1.005,121.385,1152.6
16/03/2015 00:00,1.39,6.266,0.946,0.675,1.008,121.385,1153.3
17/03/2015 00:00,1.388,6.254,0.944,0.678,1.006,121.34,1148.5
18/03/2015 00:00,1.379,6.231,0.923,0.669,0.983,120.22,1149.9
19/03/2015 00:00,1.387,6.192,0.937,0.678,0.99,120.785,1170.6
20/03/2015 00:00,1.379,6.213,0.924,0.669,0.975,120.05,1185.3
23/03/2015 00:00,1.366,6.216,0.912,0.668,0.965,119.655,1188.0
24/03/2015 00:00,1.367,6.208,0.916,0.674,0.959,119.74,1191.7
25/03/2015 00:00,1.371,6.213,0.912,0.672,0.96,119.485,1197.2
26/03/2015 00:00,1.371,6.21,0.92,0.674,0.964,119.245,1204.9
27/03/2015 00:00,1.37,6.21,0.918,0.672,0.962,119.135,1198.4
30/03/2015 00:00,1.376,6.209,0.924,0.675,0.968,120.16,1184.8
31/03/2015 00:00,1.373,6.2,0.931,0.674,0.972,120.05,1183.1
01/04/2015 00:00,1.363,6.199,0.929,0.674,0.967,119.705,1206.0
02/04/2015 00:00,1.358,6.198,0.919,0.674,0.96,119.755,1200.9
07/04/2015 00:00,1.361,6.198,0.925,0.675,0.967,120.31,1210.6
08/04/2015 00:00,1.357,6.206,0.928,0.672,0.966,120.165,1203.1
09/04/2015 00:00,1.359,6.205,0.938,0.68,0.977,120.56,1193.6
10/04/2015 00:00,1.368,6.207,0.945,0.683,0.982,120.175,1204.6
13/04/2015 00:00,1.371,6.219,0.946,0.681,0.978,120.155,1199.3
14/04/2015 00:00,1.36,6.211,0.938,0.677,0.973,119.385,1192.4
15/04/2015 00:00,1.357,6.206,0.936,0.674,0.965,119.105,1202.7
16/04/2015 00:00,1.35,6.198,0.929,0.669,0.956,118.985,1197.8
17/04/2015 00:00,1.346,6.196,0.925,0.669,0.952,118.915,1203.2
20/04/2015 00:00,1.349,6.199,0.931,0.671,0.956,119.25,1193.5
21/04/2015 00:00,1.352,6.2,0.931,0.67,0.956,119.685,1201.7
22/04/2015 00:00,1.348,6.196,0.933,0.665,0.971,119.925,1186.9
23/04/2015 00:00,1.342,6.2,0.924,0.664,0.955,119.56,1194.4
24/04/2015 00:00,1.333,6.195,0.92,0.658,0.954,118.87,1176.0
27/04/2015 00:00,1.328,6.218,0.919,0.657,0.955,119.06,1203.3
28/04/2015 00:00,1.318,6.206,0.911,0.652,0.956,118.845,1210.4
29/04/2015 00:00,1.322,6.199,0.899,0.648,0.94,119.12,1209.5
30/04/2015 00:00,1.324,6.203,0.892,0.652,0.933,119.425,1181.0
01/05/2015 00:00,1.33,6.214,0.893,0.661,0.933,120.205,1170.6
04/05/2015 00:00,1.332,6.21,0.897,0.661,0.934,120.135,1186.8
05/05/2015 00:00,1.332,6.206,0.894,0.659,0.926,119.865,1193.2
06/05/2015 00:00,1.324,6.202,0.881,0.656,0.916,119.445,1190.3
07/05/2015 00:00,1.332,6.208,0.889,0.648,0.922,119.705,1182.0
08/05/2015 00:00,1.329,6.206,0.891,0.647,0.931,119.805,1189.3
11/05/2015 00:00,1.337,6.208,0.896,0.642,0.934,120.105,1179.3
12/05/2015 00:00,1.335,6.208,0.891,0.638,0.929,119.835,1194.8
13/05/2015 00:00,1.325,6.203,0.881,0.635,0.917,119.2,1218.4
14/05/2015 00:00,1.32,6.202,0.877,0.634,0.913,119.175,1225.4
15/05/2015 00:00,1.321,6.205,0.878,0.636,0.916,119.275,1217.3
18/05/2015 00:00,1.329,6.204,0.884,0.639,0.926,119.99,1227.8
19/05/2015 00:00,1.336,6.206,0.897,0.645,0.937,120.635,1206.9
20/05/2015 00:00,1.338,6.203,0.902,0.644,0.937,121.305,1207.8
21/05/2015 00:00,1.336,6.201,0.9,0.639,0.937,121.08,1204.4
22/05/2015 00:00,1.336,6.198,0.908,0.646,0.944,121.53,1204.3
25/05/2015 00:00,1.342,6.203,0.911,0.646,0.945,121.555,1206.7
26/05/2015 00:00,1.35,6.204,0.92,0.65,0.953,123.09,1187.4
27/05/2015 00:00,1.351,6.201,0.917,0.651,0.95,123.715,1184.9
28/05/2015 00:00,1.348,6.201,0.913,0.653,0.943,123.925,1189.0
29/05/2015 00:00,1.348,6.201,0.917,0.654,0.94,124.165,1190.5
01/06/2015 00:00,1.356,6.202,0.916,0.658,0.946,124.795,1188.9
02/06/2015 00:00,1.348,6.196,0.897,0.652,0.933,124.075,1193.5
03/06/2015 00:00,1.343,6.197,0.887,0.652,0.934,124.27,1184.7
04/06/2015 00:00,1.347,6.204,0.891,0.651,0.934,124.445,1174.9
05/06/2015 00:00,1.358,6.203,0.9,0.655,0.94,125.61,1168.6
08/06/2015 00:00,1.353,6.205,0.886,0.652,0.928,124.57,1172.6
09/06/2015 00:00,1.352,6.206,0.887,0.65,0.931,124.335,1177.0
10/06/2015 00:00,1.341,6.206,0.883,0.644,0.932,122.75,1186.1
11/06/2015 00:00,1.345,6.208,0.889,0.644,0.934,123.49,1179.1
12/06/2015 00:00,1.344,6.207,0.888,0.643,0.928,123.42,1178.8
15/06/2015 00:00,1.347,6.209,0.886,0.641,0.93,123.405,1185.3
16/06/2015 00:00,1.342,6.207,0.889,0.639,0.932,123.375,1179.3
17/06/2015 00:00,1.336,6.209,0.882,0.632,0.922,123.425,1174.9
18/06/2015 00:00,1.334,6.207,0.879,0.63,0.921,122.945,1201.5
19/06/2015 00:00,1.334,6.208,0.881,0.63,0.917,122.7,1203.1
22/06/2015 00:00,1.336,6.21,0.882,0.632,0.921,123.38,1185.0
23/06/2015 00:00,1.341,6.206,0.896,0.636,0.934,123.96,1176.8
24/06/2015 00:00,1.344,6.209,0.892,0.637,0.934,123.89,1172.8
25/06/2015 00:00,1.343,6.213,0.893,0.635,0.936,123.65,1171.5
26/06/2015 00:00,1.35,6.211,0.895,0.635,0.934,123.648,1170.5
29/06/2015 00:00,1.346,6.209,0.89,0.636,0.925,122.56,1177.5
30/06/2015 00:00,1.347,6.204,0.898,0.636,0.935,122.41,1171.5
01/07/2015 00:00,1.353,6.2,0.904,0.64,0.948,123.155,1169.0
02/07/2015 00:00,1.348,6.204,0.902,0.641,0.944,123.07,1163.0
03/07/2015 00:00,1.346,6.207,0.9,0.642,0.94,122.875,1167.1
06/07/2015 00:00,1.349,6.209,0.905,0.641,0.942,122.565,1171.6
07/07/2015 00:00,1.354,6.209,0.91,0.647,0.947,122.48,1153.5
08/07/2015 00:00,1.35,6.21,0.903,0.651,0.946,120.695,1161.2
09/07/2015 00:00,1.35,6.208,0.906,0.65,0.949,121.34,1159.0
10/07/2015 00:00,1.351,6.212,0.896,0.644,0.939,122.76,1158.2
13/07/2015 00:00,1.357,6.209,0.909,0.646,0.95,123.46,1155.2
14/07/2015 00:00,1.361,6.209,0.908,0.64,0.945,123.365,1153.3
15/07/2015 00:00,1.366,6.21,0.913,0.64,0.952,123.745,1145.1
16/07/2015 00:00,1.366,6.21,0.919,0.641,0.958,124.13,1145.3
17/07/2015 00:00,1.368,6.21,0.923,0.641,0.962,124.06,1132.0
20/07/2015 00:00,1.371,6.212,0.924,0.643,0.964,124.305,1106.7
21/07/2015 00:00,1.364,6.21,0.914,0.643,0.958,123.87,1103.4
22/07/2015 00:00,1.365,6.21,0.915,0.64,0.96,123.925,1088.7
23/07/2015 00:00,1.369,6.209,0.91,0.645,0.96,123.91,1094.9
24/07/2015 00:00,1.372,6.207,0.911,0.645,0.962,123.805,1079.3
27/07/2015 00:00,1.369,6.212,0.901,0.643,0.962,123.24,1096.5
28/07/2015 00:00,1.364,6.209,0.904,0.641,0.962,123.605,1096.3
29/07/2015 00:00,1.369,6.209,0.911,0.641,0.968,123.955,1092.7
30/07/2015 00:00,1.376,6.209,0.915,0.641,0.969,124.185,1088.0
31/07/2015 00:00,1.372,6.21,0.908,0.64,0.966,123.92,1094.9
03/08/2015 00:00,1.378,6.21,0.913,0.642,0.97,123.985,1089.7
04/08/2015 00:00,1.381,6.21,0.918,0.642,0.978,124.365,1090.7
05/08/2015 00:00,1.384,6.21,0.917,0.641,0.979,124.875,1085.7
06/08/2015 00:00,1.384,6.209,0.915,0.645,0.981,124.72,1090.2
07/08/2015 00:00,1.385,6.207,0.912,0.645,0.984,124.2,1094.1
10/08/2015 00:00,1.382,6.209,0.908,0.641,0.984,124.59,1105.8
11/08/2015 00:00,1.401,6.325,0.906,0.642,0.988,125.125,1107.6
12/08/2015 00:00,1.399,6.391,0.896,0.64,0.975,124.205,1123.2
13/08/2015 00:00,1.397,6.4,0.897,0.64,0.976,124.395,1114.5
14/08/2015 00:00,1.407,6.394,0.9,0.639,0.976,124.21,1113.2
17/08/2015 00:00,1.409,6.394,0.903,0.642,0.979,124.41,1118.6
18/08/2015 00:00,1.404,6.396,0.907,0.639,0.977,124.385,1117.1
19/08/2015 00:00,1.403,6.394,0.899,0.638,0.965,123.905,1128.1
20/08/2015 00:00,1.403,6.391,0.89,0.637,0.959,123.4,1153.3
21/08/2015 00:00,1.408,6.387,0.878,0.637,0.946,122.26,1159.6
24/08/2015 00:00,1.411,6.407,0.864,0.635,0.933,118.715,1153.4
25/08/2015 00:00,1.405,6.416,0.869,0.637,0.94,119.245,1136.9
26/08/2015 00:00,1.407,6.411,0.884,0.647,0.955,120.275,1124.6
27/08/2015 00:00,1.399,6.409,0.889,0.649,0.965,121.185,1119.5
28/08/2015 00:00,1.409,6.39,0.894,0.65,0.963,121.73,1131.8
31/08/2015 00:00,1.411,6.376,0.892,0.652,0.967,121.255,1131.6
01/09/2015 00:00,1.413,6.366,0.884,0.653,0.959,119.385,1138.6
02/09/2015 00:00,1.416,6.355,0.891,0.654,0.97,120.36,1132.5
03/09/2015 00:00,1.416,6.355,0.899,0.656,0.974,120.075,1123.7
04/09/2015 00:00,1.425,6.356,0.897,0.659,0.972,119.04,1120.7
07/09/2015 00:00,1.427,6.365,0.895,0.655,0.975,119.295,1118.0
08/09/2015 00:00,1.418,6.367,0.893,0.65,0.979,119.9,1120.7
09/09/2015 00:00,1.417,6.378,0.892,0.651,0.976,120.415,1102.5
10/09/2015 00:00,1.413,6.377,0.887,0.647,0.973,120.65,1109.5
11/09/2015 00:00,1.412,6.375,0.882,0.648,0.969,120.585,1103.7
14/09/2015 00:00,1.407,6.37,0.884,0.648,0.968,120.22,1107.2
15/09/2015 00:00,1.403,6.37,0.888,0.652,0.974,120.44,1103.0
16/09/2015 00:00,1.397,6.371,0.886,0.645,0.971,120.585,1118.9
17/09/2015 00:00,1.398,6.366,0.876,0.642,0.961,120.165,1117.9
18/09/2015 00:00,1.401,6.368,0.885,0.644,0.968,119.58,1137.0
21/09/2015 00:00,1.41,6.369,0.894,0.645,0.972,120.555,1131.8
22/09/2015 00:00,1.417,6.375,0.898,0.651,0.975,120.105,1123.0
23/09/2015 00:00,1.427,6.383,0.894,0.656,0.979,120.235,1131.6
24/09/2015 00:00,1.425,6.388,0.895,0.658,0.978,120.285,1153.8
25/09/2015 00:00,1.425,6.375,0.893,0.659,0.979,120.6,1146.0
28/09/2015 00:00,1.429,6.371,0.89,0.659,0.974,119.885,1133.2
29/09/2015 00:00,1.428,6.364,0.889,0.66,0.971,119.815,1126.8
30/09/2015 00:00,1.423,6.358,0.895,0.661,0.974,119.885,1116.3
01/10/2015 00:00,1.43,6.356,0.894,0.661,0.977,119.89,1114.1
02/10/2015 00:00,1.433,6.355,0.892,0.659,0.971,119.895,1136.5
05/10/2015 00:00,1.421,6.357,0.894,0.66,0.976,120.46,1137.1
06/10/2015 00:00,1.42,6.358,0.887,0.656,0.968,120.23,1146.9
07/10/2015 00:00,1.412,6.356,0.89,0.653,0.974,119.955,1143.0
08/10/2015 00:00,1.405,6.354,0.886,0.652,0.966,119.915,1144.6
09/10/2015 00:00,1.395,6.347,0.88,0.653,0.962,120.215,1157.2
12/10/2015 00:00,1.398,6.325,0.88,0.652,0.963,120.035,1166.7
13/10/2015 00:00,1.404,6.342,0.879,0.656,0.958,119.785,1164.5
14/10/2015 00:00,1.377,6.345,0.871,0.646,0.949,118.775,1174.6
15/10/2015 00:00,1.377,6.346,0.879,0.647,0.951,118.9,1186.3
16/10/2015 00:00,1.384,6.351,0.881,0.648,0.954,119.455,1182.8
19/10/2015 00:00,1.389,6.359,0.883,0.647,0.956,119.46,1173.4
20/10/2015 00:00,1.392,6.349,0.881,0.647,0.956,119.89,1178.5
21/10/2015 00:00,1.394,6.349,0.882,0.649,0.96,119.945,1167.6
22/10/2015 00:00,1.395,6.359,0.9,0.65,0.973,120.705,1166.8
23/10/2015 00:00,1.398,6.348,0.908,0.653,0.955,121.455,1163.3
26/10/2015 00:00,1.393,6.351,0.904,0.651,0.983,121.02,1167.2
27/10/2015 00:00,1.396,6.351,0.906,0.653,0.987,120.405,1166.8
28/10/2015 00:00,1.403,6.359,0.915,0.655,0.994,121.11,1177.1
29/10/2015 00:00,1.403,6.358,0.91,0.653,0.989,120.955,1147.2
30/10/2015 00:00,1.401,6.316,0.909,0.648,0.988,120.615,1141.5
02/11/2015 00:00,1.399,6.339,0.908,0.649,0.987,120.75,1136.0
03/11/2015 00:00,1.396,6.335,0.912,0.649,0.991,121.11,1114.2
04/11/2015 00:00,1.403,6.337,0.92,0.65,0.993,121.555,1107.2
05/11/2015 00:00,1.407,6.349,0.919,0.657,0.995,121.71,1104.7
06/11/2015 00:00,1.421,6.351,0.931,0.664,1.006,123.16,1087.6
09/11/2015 00:00,1.423,6.365,0.93,0.662,1.004,123.11,1087.9
