,USDCHFopen,USDCHFhigh,USDCHFlow,USDCHFclose,USDEURopen,USDEURhigh,USDEURlow,USDEURclose,USDGBPopen,USDGBPhigh,USDGBPlow,USDGBPclose,USDJPYopen,USDJPYhigh,USDJPYlow,USDJPYclose,USDCNYopen,USDCNYhigh,USDCNYlow,USDCNYclose,USDGDopen,USDGDhigh,USDGDlow,USDGDclose
2017-12-13 00:00:00+00:00,0.9912999868392944,0.9926599860191344,0.988349974155426,0.9914000034332277,0.8515300154685974,0.8524799942970276,0.8496000170707703,0.8515999913215637,0.7507500052452087,0.7511100172996521,0.7475900053977966,0.7507799863815308,113.51300048828124,113.5270004272461,112.96600341796876,113.54499816894533,6.620399951934815,6.622099876403809,6.609399795532227,6.620399951934815,1.3518999814987185,1.353119969367981,1.3492000102996826,1.3524099588394165
2017-12-14 00:00:00+00:00,0.9854000210762024,0.9902700185775756,0.9836999773979188,0.9855300188064576,0.8446000218391418,0.8495000004768372,0.8431800007820129,0.8448899984359741,0.7456499934196472,0.7465400099754333,0.743179976940155,0.7457299828529358,112.74600219726562,112.8730010986328,112.4729995727539,112.78199768066406,6.618599891662598,6.619800090789795,6.599599838256836,6.61870002746582,1.3470499515533447,1.348230004310608,1.3457000255584717,1.3472000360488892
2017-12-15 00:00:00+00:00,0.9889199733734132,0.993340015411377,0.9872999787330629,0.9886999726295472,0.8492400050163269,0.8502200245857239,0.8464530110359192,0.8492599725723267,0.7444499731063843,0.7514200210571289,0.7434999942779541,0.7444400191307068,112.38800048828124,112.72699737548828,112.04299926757812,112.39600372314452,6.608200073242188,6.610499858856201,6.597300052642822,6.60860013961792,1.3460899591445925,1.3484599590301514,1.3450000286102295,1.3461699485778809
2017-12-18 00:00:00+00:00,0.991219997406006,0.991599977016449,0.9840999841690063,0.9910399913787842,0.8513000011444092,0.8515599966049194,0.8450000286102295,0.8515300154685974,0.7508900165557861,0.7512400150299072,0.7452800273895264,0.7508999705314636,112.7300033569336,112.8209991455078,112.3290023803711,112.71600341796876,6.614699840545654,6.617800235748291,6.60290002822876,6.6149001121521,1.3488999605178833,1.3495800495147705,1.3460999727249146,1.3488999605178833
2017-12-19 00:00:00+00:00,0.9857900142669678,0.9878299832344056,0.9834399819374084,0.985539972782135,0.8486899733543396,0.8491100072860718,0.8450999855995178,0.8485900163650513,0.747439980506897,0.7498700022697449,0.7462999820709229,0.7473400235176086,112.58999633789062,113.0260009765625,112.51100158691406,112.56800079345705,6.61460018157959,6.623199939727783,6.594699859619141,6.614200115203857,1.348080039024353,1.348399996757507,1.3457000255584717,1.3480099439620972
2017-12-20 00:00:00+00:00,0.9855200052261353,0.9884799718856812,0.9829300045967102,0.9854000210762024,0.8447999954223633,0.845300018787384,0.8402500152587891,0.8445000052452087,0.7470300197601318,0.7474300265312195,0.7452200055122375,0.746999979019165,113.00299835205078,113.3479995727539,112.86199951171876,112.98300170898438,6.605000019073486,6.605800151824951,6.5690999031066895,6.605000019073486,1.3468999862670898,1.347309947013855,1.3432999849319458,1.347190022468567
2017-12-21 00:00:00+00:00,0.9862499833106996,0.9908199906349182,0.9853000044822692,0.986240029335022,0.8419100046157837,0.8438699841499329,0.8409000039100647,0.8418800234794617,0.74795001745224,0.7498499751091003,0.7469000220298767,0.7478299736976624,113.23899841308594,113.61499786376952,113.23799896240234,113.24099731445312,6.579800128936768,6.587200164794922,6.546899795532227,6.579699993133545,1.343400001525879,1.3458000421524048,1.343000054359436,1.3430999517440796
2017-12-22 00:00:00+00:00,0.9888799786567688,0.9910899996757508,0.9883000254631042,0.98853999376297,0.8437700271606445,0.8461999893188477,0.8430299758911133,0.8433600068092346,0.7474899888038635,0.7482600212097168,0.7462999820709229,0.7473599910736084,113.29299926757812,113.44000244140624,113.27999877929688,113.322998046875,6.58620023727417,6.5920000076293945,6.563499927520752,6.585400104522705,1.344879984855652,1.345289945602417,1.3431999683380127,1.344099998474121
2017-12-25 00:00:00+00:00,0.989199995994568,0.9900000095367432,0.987879991531372,0.989080011844635,0.8434000015258789,0.8439499735832214,0.8414000272750854,0.8434500098228455,0.7480999827384949,0.7483299970626831,0.7465000152587891,0.7482200264930725,113.29499816894533,113.34500122070312,113.21099853515624,113.30799865722656,6.578499794006348,6.5833001136779785,6.539000034332275,6.57859992980957,1.3432999849319458,1.3444000482559204,1.3428000211715698,1.3429800271987915
2017-12-26 00:00:00+00:00,0.9889000058174132,0.9911900162696838,0.9886000156402588,0.9889000058174132,0.8423699736595154,0.8440600037574768,0.8418999910354614,0.8422799706459045,0.7476699948310852,0.7491099834442139,0.7473999857902527,0.7476000189781189,113.30899810791016,113.34400177001952,113.18900299072266,113.3030014038086,6.53879976272583,6.567399978637695,6.532800197601318,6.53879976272583,1.3437000513076782,1.3444099426269531,1.3425999879837036,1.343400001525879
2017-12-27 00:00:00+00:00,0.9896000027656556,0.9902899861335754,0.986989974975586,0.9897000193595886,0.8431000113487244,0.8434799909591675,0.8396000266075134,0.8433200120925903,0.747730016708374,0.7479199767112732,0.7444999814033508,0.7476800084114075,113.20099639892578,113.35099792480467,113.15499877929688,113.2030029296875,6.54449987411499,6.558599948883057,6.541200160980225,6.543099880218506,1.343000054359436,1.343400001525879,1.3386000394821167,1.3434799909591677
2017-12-28 00:00:00+00:00,0.9859499931335448,0.9859499931335448,0.9771999716758728,0.98580002784729,0.8403199911117554,0.8404600024223328,0.8364700078964233,0.8402799963951111,0.7461199760437012,0.7463099956512451,0.7430999875068665,0.7460500001907349,113.22200012207033,113.26399993896484,112.66699981689452,113.21700286865234,6.554399967193604,6.558000087738037,6.5233001708984375,6.554699897766113,1.3402999639511108,1.3407100439071655,1.3366999626159668,1.3398000001907349
2017-12-29 00:00:00+00:00,0.9787099957466124,0.9788399934768676,0.973800003528595,0.9786999821662904,0.8375300168991089,0.837660014629364,0.8317499756813049,0.8374000191688538,0.7439000010490417,0.7440900206565857,0.7384700179100037,0.7440000176429749,112.8759994506836,112.96600341796876,112.46800231933594,112.875,6.53249979019165,6.536699771881104,6.49399995803833,6.531599998474121,1.3375999927520752,1.3380399942398071,1.3351000547409058,1.3378000259399414
2018-01-01 00:00:00+00:00,0.9735999703407288,0.9749000072479248,0.9728000164031982,0.9737300276756288,0.8329899907112122,0.8334000110626221,0.83228999376297,0.8329899907112122,0.7398599982261658,0.7417299747467041,0.7398599982261658,0.7398599982261658,112.68000030517578,112.69000244140624,112.66999816894533,112.66600036621094,6.50570011138916,6.506400108337402,6.500999927520752,6.50570011138916,1.3367999792099,1.337000012397766,1.3367999792099,1.337000012397766
2018-01-02 00:00:00+00:00,0.9746999740600586,0.9747700095176696,0.9699000120162964,0.9747200012207032,0.8325799703598022,0.8327400088310242,0.827750027179718,0.8325300216674805,0.7401300072669983,0.7402300238609314,0.7354699969291687,0.740119993686676,112.7699966430664,112.78800201416016,112.0749969482422,112.7699966430664,6.505799770355225,6.507299900054932,6.480100154876709,6.505799770355225,1.33650004863739,1.3369200229644775,1.3274999856948853,1.336899995803833
2018-01-03 00:00:00+00:00,0.9714999794960022,0.9796900153160096,0.9711999893188475,0.971459984779358,0.8290500044822693,0.8329899907112122,0.8287000060081482,0.8289499878883362,0.7355899810791016,0.740809977054596,0.734499990940094,0.7354999780654907,112.26399993896484,112.48500061035156,112.19300079345705,112.24400329589844,6.492599964141846,6.509300231933594,6.489999771118164,6.49399995803833,1.3286999464035034,1.3308299779891968,1.3276000022888184,1.3290599584579468
2018-01-04 00:00:00+00:00,0.9771000146865844,0.9779199957847596,0.973699986934662,0.9771400094032288,0.8325499892234802,0.8329899907112122,0.8270000219345093,0.832610011100769,0.7401000261306763,0.7403799891471863,0.7373999953269958,0.740119993686676,112.6060028076172,112.85399627685548,112.50700378417967,112.60700225830078,6.502799987792969,6.508900165557861,6.486999988555908,6.503099918365479,1.3300000429153442,1.3313000202178955,1.3272000551223757,1.3304400444030762
2018-01-05 00:00:00+00:00,0.974399983882904,0.9782500267028807,0.973800003528595,0.974399983882904,0.828760027885437,0.8318399786949158,0.8274999856948853,0.8285800218582153,0.7378000020980835,0.7392799854278564,0.7363600134849548,0.73785001039505,112.79000091552734,113.28900146484376,112.7310028076172,112.78299713134766,6.493199825286865,6.497099876403809,6.469399929046631,6.493299961090088,1.327139973640442,1.328220009803772,1.3252999782562256,1.326799988746643
2018-01-08 00:00:00+00:00,0.9750800132751464,0.9783400297164916,0.9745000004768372,0.975059986114502,0.8306000232696533,0.836139976978302,0.8295999765396118,0.8307399749755859,0.7366200089454651,0.739329993724823,0.7360799908638,0.7365999817848206,113.1510009765625,113.37000274658205,112.89299774169922,113.15399932861328,6.487400054931641,6.499800205230713,6.482999801635742,6.487500190734863,1.326449990272522,1.3329399824142456,1.3253999948501587,1.3265299797058103
2018-01-09 00:00:00+00:00,0.97749000787735,0.9840700030326844,0.9764000177383424,0.977370023727417,0.8354499936103821,0.8390700221061707,0.8350200057029724,0.8353899717330933,0.7369099855422974,0.7401999831199646,0.7361000180244446,0.7368500232696533,113.17400360107422,113.17400360107422,112.37000274658205,113.14099884033205,6.497399806976318,6.530700206756592,6.491199970245361,6.497600078582764,1.3319000005722046,1.3366299867630005,1.330199956893921,1.3315999507904053
2018-01-10 00:00:00+00:00,0.9839100241661072,0.9844599962234496,0.9754499793052672,0.983780026435852,0.8382700085639954,0.8386099934577942,0.8321999907493591,0.8382700085639954,0.7390000224113464,0.7415500283241272,0.7374500036239624,0.7389699816703796,112.7699966430664,112.7699966430664,111.28099822998048,112.75499725341795,6.528800010681152,6.534200191497803,6.498199939727783,6.529399871826172,1.3361999988555908,1.3367999792099,1.330399990081787,1.3360999822616575
2018-01-11 00:00:00+00:00,0.977720022201538,0.981410026550293,0.9731000065803528,0.977649986743927,0.8364800214767456,0.8381400108337402,0.8292400240898132,0.8363900184631348,0.7400299906730652,0.7429800033569336,0.7377200126647949,0.7400400042533875,111.4260025024414,111.87100219726562,111.33399963378906,111.44400024414062,6.507500171661377,6.5177001953125,6.494900226593018,6.507199764251709,1.3338199853897097,1.3352999687194824,1.3289999961853027,1.333299994468689
2018-01-12 00:00:00+00:00,0.9757199883461,0.9769600033760072,0.9698500037193298,0.9756699800491332,0.8304200172424316,0.8304700255393982,0.822629988193512,0.8304200172424316,0.7384600043296814,0.7385500073432922,0.7301999926567078,0.7384499907493591,111.28900146484376,111.66999816894533,111.00299835205078,111.29399871826172,6.495299816131592,6.4984002113342285,6.447299957275391,6.490200042724609,1.3288999795913696,1.3299700021743774,1.3259999752044678,1.3292900323867798
2018-01-15 00:00:00+00:00,0.9681000113487244,0.9684200286865234,0.960200011730194,0.9678999781608582,0.82014000415802,0.8204699754714966,0.813073992729187,0.8201900124549866,0.7282500267028809,0.7282500267028809,0.723609983921051,0.7281699776649475,111.16999816894533,111.16999816894533,110.49299621582033,111.0999984741211,6.458000183105469,6.460000038146973,6.417900085449219,6.456200122833252,1.325350046157837,1.325350046157837,1.3198000192642212,1.3251099586486816
2018-01-16 00:00:00+00:00,0.9631999731063844,0.9664400219917296,0.9618800282478333,0.9630699753761292,0.8149999976158142,0.819890022277832,0.8142499923706055,0.8151000142097473,0.7249600291252136,0.7276600003242493,0.7243000268936157,0.7247300148010254,110.62799835205078,110.9729995727539,110.60199737548828,110.58100128173828,6.436200141906738,6.442800045013428,6.414899826049805,6.435200214385986,1.3223600387573242,1.3248000144958496,1.3205000162124634,1.3221700191497805
2018-01-17 00:00:00+00:00,0.9591599702835084,0.9649800062179564,0.9574199914932252,0.9591000080108644,0.8148999810218811,0.8197299838066101,0.8115900158882141,0.8149099946022034,0.7247999906539917,0.7268199920654297,0.7222999930381775,0.7246999740600586,110.34700012207033,110.90899658203124,110.20800018310548,110.38800048828124,6.442299842834473,6.446899890899658,6.415299892425537,6.442299842834473,1.3201899528503418,1.3246599435806274,1.3182300329208374,1.3202099800109863
2018-01-18 00:00:00+00:00,0.9650800228118896,0.9655200242996216,0.957830011844635,0.9650499820709229,0.8209199905395508,0.8213499784469604,0.8154900074005127,0.8207499980926514,0.7232800126075745,0.7242900133132935,0.7189000248908997,0.7231699824333191,111.34100341796876,111.4739990234375,110.73600006103516,111.3759994506836,6.432300090789795,6.439799785614014,6.418000221252441,6.43209981918335,1.3250000476837158,1.3266099691390991,1.3198000192642212,1.3253999948501587
2018-01-19 00:00:00+00:00,0.9588299989700316,0.9621300101280212,0.9535999894142152,0.9587699770927428,0.8172699809074402,0.818310022354126,0.8133500218391418,0.8172199726104736,0.7197499871253967,0.722350001335144,0.7170000076293945,0.7196999788284302,111.00499725341795,111.1060028076172,110.50499725341795,111.0260009765625,6.4197998046875,6.422900199890137,6.381899833679199,6.420599937438965,1.3205000162124634,1.3210699558258057,1.3170000314712524,1.3206499814987185
2018-01-22 00:00:00+00:00,0.9616199731826782,0.9637699723243712,0.9592000246047974,0.9613999724388124,0.8159300088882446,0.8186900019645691,0.8152199983596802,0.8159599900245667,0.7199699878692627,0.7215999960899353,0.7158600091934204,0.7198600172996521,110.6969985961914,111.14800262451172,110.61399841308594,110.68399810791016,6.40310001373291,6.408599853515625,6.394400119781494,6.402999877929688,1.319599986076355,1.3222999572753906,1.3179999589920044,1.3200299739837646
2018-01-23 00:00:00+00:00,0.961899995803833,0.9632700085639954,0.9567700028419496,0.9620500206947328,0.8158400058746338,0.81809002161026,0.8125460147857666,0.8159099817276001,0.7150599956512451,0.718500018119812,0.7128000259399414,0.7150599956512451,110.9739990234375,111.16000366210938,110.25599670410156,110.96600341796876,6.404200077056885,6.411799907684326,6.393199920654297,6.404399871826172,1.319000005722046,1.3207199573516846,1.3167999982833862,1.319000005722046
2018-01-24 00:00:00+00:00,0.9567999839782716,0.957480013370514,0.9430099725723268,0.9565799832344056,0.8123700022697449,0.8133299946784973,0.8063219785690308,0.8123300075531006,0.7136499881744385,0.7142000198364258,0.7022600173950195,0.7134000062942505,110.1230010986328,110.29199981689452,109.00900268554688,110.10700225830078,6.402500152587891,6.405799865722656,6.364200115203857,6.402900218963623,1.3166600465774536,1.3172600269317627,1.3071999549865725,1.3164000511169434
2018-01-25 00:00:00+00:00,0.9462100267410278,0.946529984474182,0.9289399981498718,0.9463199973106384,0.8067100048065186,0.8073300123214722,0.7980899810791016,0.8070300221443176,0.7030500173568726,0.7034000158309937,0.6973699927330017,0.70319002866745,109.30599975585938,109.46199798583984,108.58999633789062,109.32599639892578,6.369200229644775,6.37060022354126,6.307799816131592,6.36929988861084,1.3083000183105469,1.3092199563980105,1.301300048828125,1.308940052986145
2018-01-26 00:00:00+00:00,0.9417999982833862,0.942430019378662,0.933049976825714,0.9417999982833862,0.8069499731063843,0.8072699904441833,0.8006299734115601,0.8069499731063843,0.7067000269889832,0.7068600058555603,0.700219988822937,0.7067000269889832,109.66200256347656,109.75499725341795,108.33599853515624,109.7040023803711,6.323200225830078,6.334400177001953,6.308000087738037,6.322800159454346,1.3110500574111938,1.311329960823059,1.3042999505996704,1.3107999563217163
2018-01-29 00:00:00+00:00,0.9336699843406676,0.9385700225830078,0.9334999918937684,0.9336599707603456,0.8046200275421143,0.8105000257492065,0.8043799996376038,0.8046299815177917,0.7067499756813049,0.7128999829292297,0.7063000202178955,0.7067499756813049,108.64800262451172,109.18900299072266,108.51100158691406,108.63899993896484,6.315599918365479,6.337299823760986,6.310200214385986,6.315899848937988,1.3067200183868408,1.312600016593933,1.3056999444961548,1.306589961051941
2018-01-30 00:00:00+00:00,0.9373400211334229,0.9391999840736388,0.9310200214385986,0.9372000098228456,0.807640016078949,0.8105800151824951,0.8030700087547302,0.8076800107955933,0.7105900049209595,0.7151399850845337,0.7067199945449829,0.7103999853134155,108.95800018310548,109.19499969482422,108.4250030517578,108.9260025024414,6.336100101470947,6.343599796295166,6.318600177764893,6.336299896240234,1.310379981994629,1.3148200511932373,1.30840003490448,1.3100600242614746
2018-01-31 00:00:00+00:00,0.9346299767494202,0.9358299970626832,0.929390013217926,0.934589982032776,0.8059099912643433,0.806410014629364,0.8015000224113464,0.8058300018310547,0.7065600156784058,0.7077199816703796,0.703000009059906,0.7064200043678284,108.75599670410156,109.4209976196289,108.5999984741211,108.73200225830078,6.320199966430664,6.33080005645752,6.28000020980835,6.321100234985352,1.312019944190979,1.312809944152832,1.3065999746322632,1.3116799592971802
2018-02-01 00:00:00+00:00,0.931249976158142,0.9340900182724,0.9266700148582458,0.930999994277954,0.8053200244903564,0.8073300123214722,0.8007799983024597,0.8052399754524231,0.7042199969291687,0.706089973449707,0.7006099820137024,0.704200029373169,109.1790008544922,109.74400329589844,109.11399841308594,109.20099639892578,6.2891998291015625,6.306300163269043,6.278900146484375,6.2881999015808105,1.3115400075912476,1.3141000270843506,1.3093600273132324,1.3114099502563477
2018-02-02 00:00:00+00:00,0.9259899854660034,0.9334800243377686,0.9258099794387816,0.9259799718856812,0.7991899847984314,0.805679976940155,0.7988499999046326,0.7993599772453308,0.7009099721908569,0.7089999914169312,0.7004600167274475,0.7009299993515015,109.38700103759766,110.46700286865234,109.3040008544922,109.40599822998048,6.298799991607666,6.302800178527832,6.26830005645752,6.298399925231934,1.308210015296936,1.319659948348999,1.3080999851226809,1.308359980583191
2018-02-05 00:00:00+00:00,0.9311299920082092,0.937529981136322,0.928600013256073,0.9310799837112428,0.8033999800682068,0.8063499927520752,0.8014000058174133,0.803409993648529,0.7086099982261658,0.7148000001907349,0.7067000269889832,0.7086499929428101,110.02200317382812,110.25399780273438,109.66899871826172,110.03500366210938,6.308000087738037,6.3105998039245605,6.276199817657471,6.307600021362305,1.32082998752594,1.321300029754639,1.3157000541687012,1.3208199739456177
2018-02-06 00:00:00+00:00,0.9312400221824646,0.9396100044250488,0.930620014667511,0.9312000274658204,0.8085200190544128,0.8119400143623352,0.8046000003814697,0.8085500001907349,0.7172999978065491,0.7225199937820435,0.7143499851226807,0.717170000076294,109.01300048828124,109.6259994506836,108.47100067138672,109.09500122070312,6.292099952697754,6.30019998550415,6.264599800109863,6.289700031280518,1.32246994972229,1.3237299919128418,1.3193999528884888,1.3222899436950684
2018-02-07 00:00:00+00:00,0.9360399842262268,0.9449099898338318,0.934119999408722,0.9360600113868712,0.8076599836349487,0.8144299983978271,0.8062400221824646,0.807669997215271,0.7163500189781189,0.7208899855613708,0.714680016040802,0.7164000272750854,109.61900329589844,109.6510009765625,108.9260025024414,109.6269989013672,6.28249979019165,6.284599781036377,6.246200084686279,6.28249979019165,1.31850004196167,1.3235700130462646,1.3163000345230105,1.3187799453735352
2018-02-08 00:00:00+00:00,0.9427499771118164,0.9468200206756592,0.9360299706459044,0.9427000284194946,0.8151000142097473,0.818560004234314,0.8133699893951416,0.8151199817657471,0.7204999923706055,0.7221199870109558,0.7110499739646912,0.7204999923706055,109.13099670410156,109.7760009765625,108.89700317382812,109.1959991455078,6.267199993133545,6.343500137329102,6.264800071716309,6.267600059509277,1.3244999647140503,1.3311500549316406,1.3229999542236328,1.3248000144958496
2018-02-09 00:00:00+00:00,0.9350000023841858,0.9407899975776672,0.9347000122070312,0.9350799918174744,0.8156099915504456,0.8179000020027161,0.8139700293540955,0.8156099915504456,0.7176799774169922,0.7252699732780457,0.7149699926376343,0.7176200151443481,108.5770034790039,109.28600311279295,108.44400024414062,108.52899932861328,6.326200008392334,6.332099914550781,6.292500019073486,6.326300144195557,1.3315600156784058,1.333799958229065,1.3278000354766846,1.33132004737854
2018-02-12 00:00:00+00:00,0.9395700097084044,0.939989984035492,0.9363999962806702,0.9394999742507936,0.816100001335144,0.8172399997711182,0.8131999969482422,0.8161399960517883,0.7232999801635742,0.7247099876403809,0.7207300066947937,0.7232000231742859,108.78600311279295,108.78600311279295,108.45500183105467,108.8000030517578,6.287799835205078,6.330900192260742,6.27810001373291,6.286900043487549,1.3277000188827517,1.3277000188827517,1.3240000009536743,1.3275400400161743
2018-02-13 00:00:00+00:00,0.9387099742889404,0.9398099780082704,0.9323099851608276,0.9384999871253968,0.8129299879074097,0.8139299750328064,0.8082770109176636,0.8127599954605103,0.7221199870109558,0.7228900194168091,0.7181800007820129,0.7218999862670898,108.67400360107422,108.75299835205078,107.43399810791016,108.69000244140624,6.3277997970581055,6.348100185394287,6.31279993057251,6.326499938964844,1.3229999542236328,1.32492995262146,1.3203999996185305,1.322710037231445
2018-02-14 00:00:00+00:00,0.9353100061416626,0.9373800158500672,0.9300600290298462,0.935230016708374,0.8095200061798096,0.8144299983978271,0.805400013923645,0.809469997882843,0.7200999855995178,0.7242699861526489,0.7152900099754333,0.7200999855995178,107.75900268554688,107.88600158691406,106.7239990234375,107.76399993896484,6.339499950408936,6.352099895477295,6.319900035858154,6.340000152587891,1.3226699829101562,1.3250000476837158,1.316390037536621,1.322890043258667
2018-02-15 00:00:00+00:00,0.927839994430542,0.9289900064468384,0.9224200248718262,0.9274899959564208,0.8021100163459778,0.8031799793243408,0.7992330193519592,0.8021000027656555,0.7135199904441833,0.7142199873924255,0.7092999815940857,0.7134799957275391,106.59200286865234,106.8740005493164,106.19400024414062,106.58699798583984,6.345600128173828,6.35099983215332,6.3383002281188965,6.3460001945495605,1.3134000301361084,1.3151700496673584,1.3102999925613403,1.31358003616333
2018-02-16 00:00:00+00:00,0.9217600226402284,0.9261400103569032,0.9189000129699708,0.921999990940094,0.799530029296875,0.8044700026512146,0.7962999939918518,0.7997699975967407,0.7089300155639648,0.7139599919319153,0.7069799900054932,0.7090100049972534,106.05999755859376,106.37000274658205,105.55799865722656,106.11100006103516,6.3480000495910645,6.3516998291015625,6.339099884033203,6.3471999168396,1.3083000183105469,1.3129199743270874,1.305500030517578,1.308359980583191
2018-02-19 00:00:00+00:00,0.927209973335266,0.9319499731063844,0.9261999726295472,0.927209973335266,0.805679976940155,0.8083400130271912,0.803987979888916,0.805679976940155,0.7125999927520752,0.7162100076675415,0.7116000056266785,0.7126799821853638,106.2699966430664,106.71299743652344,106.0979995727539,106.26100158691406,6.343599796295166,6.350399971008301,6.333099842071533,6.340099811553955,1.312000036239624,1.3148000240325928,1.3099000453948977,1.3118900060653689
2018-02-20 00:00:00+00:00,0.9294099807739258,0.9363099932670592,0.9287999868392944,0.9294000267982484,0.8065099716186523,0.8115599751472473,0.8058599829673767,0.8065400123596191,0.7146599888801575,0.7176799774169922,0.7130900025367737,0.7146599888801575,106.7239990234375,107.34600067138672,106.6449966430664,106.70899963378906,6.347400188446045,6.352099895477295,6.3383002281188965,6.348400115966797,1.31427001953125,1.3200000524520874,1.312999963760376,1.3142999410629272
2018-02-21 00:00:00+00:00,0.9364200234413148,0.938610017299652,0.935699999332428,0.9363999962806702,0.810670018196106,0.8129600286483765,0.8099129796028137,0.8106799721717834,0.7143300175666809,0.7188699841499329,0.7138000130653381,0.7142300009727478,107.3730010986328,107.88899993896484,107.3030014038086,107.38099670410156,6.348199844360352,6.350500106811523,6.336699962615967,6.346199989318848,1.3190399408340454,1.3217600584030151,1.3174999952316284,1.319100022315979
2018-02-22 00:00:00+00:00,0.9387099742889404,0.940880000591278,0.9329000115394592,0.9386600255966188,0.8143100142478943,0.8155500292778015,0.809499979019165,0.8142099976539612,0.7189000248908997,0.7215999960899353,0.7167400121688843,0.7189000248908997,107.62999725341795,107.75700378417967,106.64900207519533,107.55500030517578,6.3470001220703125,6.362400054931641,6.339000225067139,6.34660005569458,1.3242900371551514,1.3256200551986694,1.317620038986206,1.3242199420928955
2018-02-23 00:00:00+00:00,0.9331700205802916,0.9372299909591676,0.9325000047683716,0.9330599904060364,0.8112900257110596,0.814300000667572,0.8107010126113892,0.8112499713897705,0.7167800068855286,0.7181299924850464,0.7140399813652039,0.7166900038719177,106.84500122070312,107.11399841308594,106.52300262451172,106.81400299072266,6.353000164031982,6.3531999588012695,6.3302998542785645,6.350200176239014,1.3194500207901,1.3243800401687622,1.317399978637695,1.319200038909912
2018-02-26 00:00:00+00:00,0.9371399879455566,0.9389299750328064,0.932449996471405,0.937059998512268,0.8137800097465515,0.8141700029373169,0.8094000220298767,0.8138599991798401,0.7158600091934204,0.7177000045776367,0.7106000185012817,0.7159199714660645,107.052001953125,107.06300354003906,106.38300323486328,107.0739974975586,6.336299896240234,6.337699890136719,6.297900199890137,6.327300071716309,1.3204200267791748,1.3211599588394165,1.3142999410629272,1.320520043373108
2018-02-27 00:00:00+00:00,0.9386199712753296,0.9414899945259094,0.9358400106430054,0.9386000037193298,0.8119500279426575,0.818120002746582,0.8100000023841858,0.8119800090789795,0.7160999774932861,0.7214099764823914,0.7145699858665466,0.7160000205039978,107.08599853515624,107.63999938964844,106.79499816894533,107.06900024414062,6.314199924468994,6.31850004196167,6.288099765777588,6.314099788665772,1.316230058670044,1.3242900371551514,1.3140000104904177,1.316100001335144
2018-02-28 00:00:00+00:00,0.9397299885749816,0.9453099966049194,0.9387999773025512,0.9393600225448608,0.8181899785995483,0.8203999996185303,0.8167999982833862,0.8176400065422058,0.7192500233650208,0.7258099913597107,0.7185999751091003,0.7191100120544434,107.46399688720705,107.52200317382812,106.58300018310548,107.4260025024414,6.317200183868408,6.33459997177124,6.312399864196777,6.316699981689453,1.3245500326156616,1.3262399435043335,1.3219000101089478,1.3243299722671509
2018-03-01 00:00:00+00:00,0.9448800086975098,0.9488099813461304,0.9440500140190125,0.9442999958992004,0.8202800154685974,0.8225039839744568,0.8182100057601929,0.8202599883079529,0.7271100282669067,0.7291100025177002,0.7258399724960327,0.7270500063896179,106.64299774169922,107.19300079345705,106.56700134277344,106.63999938964844,6.330399990081787,6.358500003814697,6.32859992980957,6.330900192260742,1.3248000144958496,1.3282999992370603,1.3236000537872314,1.3248000144958496
2018-03-02 00:00:00+00:00,0.9414299726486206,0.942359983921051,0.9339500069618224,0.9414899945259094,0.8149099946022034,0.8161399960517883,0.8109999895095825,0.8149399757385254,0.7259699702262878,0.7267799973487854,0.7238100171089172,0.7259299755096436,106.1750030517578,106.28299713134766,105.26349639892578,106.16300201416016,6.357999801635742,6.361199855804443,6.3302998542785645,6.357399940490723,1.322100043296814,1.3227299451828003,1.3187999725341797,1.3221900463104248
2018-03-05 00:00:00+00:00,0.9369000196456908,0.940060019493103,0.9351999759674072,0.9371299743652344,0.8117899894714355,0.8146299719810486,0.8098300099372864,0.8119900226593018,0.7246999740600586,0.7262600064277649,0.7206000089645386,0.7249000072479248,105.55999755859376,105.98300170898438,105.3489990234375,105.55599975585938,6.350299835205078,6.350299835205078,6.327000141143799,6.350299835205078,1.3188999891281128,1.3213399648666382,1.317399978637695,1.3196099996566772
2018-03-06 00:00:00+00:00,0.9398300051689148,0.9416000247001648,0.935949981212616,0.9397000074386596,0.8105199933052063,0.810949981212616,0.8051599860191345,0.8105999827384949,0.7220199704170227,0.7235599756240845,0.717960000038147,0.7218999862670898,106.2760009765625,106.4530029296875,105.85299682617188,106.25,6.348599910736084,6.350599765777588,6.309299945831299,6.348899841308594,1.3179999589920044,1.3200000524520874,1.314900040626526,1.318179965019226
2018-03-07 00:00:00+00:00,0.9382299780845642,0.943880021572113,0.9356799721717834,0.9382399916648864,0.8051999807357788,0.8073599934577942,0.803820013999939,0.8053699731826782,0.7194100022315979,0.7220900058746338,0.7189000248908997,0.7194200158119202,105.61399841308594,106.18000030517578,105.51100158691406,105.53700256347656,6.309599876403809,6.329500198364258,6.307400226593018,6.3094000816345215,1.3182799816131592,1.3186500072479248,1.313599944114685,1.3180999755859375
2018-03-08 00:00:00+00:00,0.9435700178146362,0.950119972229004,0.9421600103378296,0.9434199929237366,0.805400013923645,0.8125900030136108,0.8035500049591064,0.8054999709129333,0.7190999984741211,0.7238699793815613,0.7188000082969666,0.7190999984741211,106.16899871826172,106.25399780273438,105.89800262451172,106.18599700927734,6.324699878692627,6.341800212860107,6.319200038909912,6.324999809265137,1.3138799667358398,1.3178000450134275,1.3131999969482422,1.313599944114685
