,TALUSD
2457,1.2265362874443664
2458,1.231723082972595
2459,1.2229626935863664
2460,1.2374272368093975
2461,1.2447558452636545
2462,1.2450207719439794
2463,1.244601071084151
2464,1.256416566898582
2465,1.2639631318177844
2466,1.261180326732975
2467,1.258532336560587
2468,1.259098703063898
2469,1.2652518274746116
2470,1.2628817013128242
2471,1.262590957379416
2472,1.2647242089918023
2473,1.269118598496021
2474,1.263943012029969
2475,1.2631565702923508
2476,1.2615914271512865
2477,1.264354477294554
2478,1.2749462756811294
2479,1.2644944420995328
2480,1.2450973420647706
2481,1.2411106362223259
2482,1.2444774397225378
2483,1.2452162299163376
2484,1.2430269528319355
2485,1.2405897305692788
2486,1.238959112252301
2487,1.2388359856126745
2488,1.2303902887202947
2489,1.2297631874609463
2490,1.2310388556381078
2491,1.2311323323579542
2492,1.227398403943453
2493,1.2231055492938494
2494,1.2216600221902127
2495,1.2130921288817995
2496,1.2174560313251792
2497,1.2184803031892497
2498,1.2254830379918762
2499,1.2203934576163007
2500,1.2276904048992252
2501,1.226836809957133
2502,1.211994851106134
2503,1.212136409210001
2504,1.2185079113545232
2505,1.2326869362674981
2506,1.249775785781978
2507,1.2452824967496547
2508,1.2416853498566143
2509,1.2434506892127628
2510,1.2649552976141818
2511,1.2621373531088147
2512,1.2552799132724117
2513,1.265469033801835
2514,1.2725326193361535
2515,1.265139077398132
2516,1.2613571070311884
2517,1.266440990354282
2518,1.2624325792838063
2519,1.2666380962220811
2520,1.2652765743331196
2521,1.269836992800495
2522,1.2805268745199236
2523,1.2792417911932086
2524,1.2766209925206544
2525,1.273405282180738
2526,1.2798135839265274
2527,1.2886034443658863
2528,1.2798826256255642
2529,1.2718448654573313
2530,1.2757823913024307
2531,1.272247498020792
